score,sentence,rating,vote
0.993,"HereOne may have a slight edge in fit, but the verves have never fallen out of my ear
-- sound reproduction is good, an audiophile might say the hereones are a bit better but practically not much difference
-- they pair easily and reliably with my iPhone 6plus with very little dropping
-- battery life is good, probably better than the hereones, and each time they pair you get an audio estimate of remaining play time
-- I've had no trouble placing phone calls with them

The Not So Good:
-- no active noise cancellation, so in noisy environments there is a dramatic difference between the terrific active adjustable noise cancellation of the hereones and the purely passive noise reduction of the verves
-- on my iphone 6plus phone calls are only heard through the left earbud which is both somewhat bizarre and irritating
-- there's no easy way to see how much juice is left in the case unlike the hearone case
-- unlike the hearone, where both buds connect separately to the phone, the verve has one master bud (the left one) and a slave one (the right one), not a big deal for the casual user but it does mean the right bud is useless without the left one being active
-- the verve app is pretty crummy (like many headphone apps are), a stark contrast to the well engineered hereone app

Overall, I like the verves and I think they are a good value for the money, but not in the same class as premium wireless buds like the hereone.",4.0,0
0.993,"Pros:

+ Excellent retro design; solid build quality coupled with good contemporary ergonomics
+ Sharp 4x optical zoom; comfortable 28mm to 112mm f/2.0- f/2.8 equivalent, image stabilization
+ Has a 7-blade aperture diaphragm; contributes to excellent bokeh effects
+ EXR Processor II dual CPUs; cold start-up time about  second, super-fast sequential shooting
+ Near-instant autofocus; virtually no time lag when the shutter button is pressed
+ New 2/3-inch X-Trans CMOS II sensor; 12MP, offers excellent image quality
+ Hybrid AF; autofocus instantly switches between high-speed phase detection AF and contrast AF
+ Front focus selector dial; AF-S (single autofocus), MF (manual), AF-C (continuous autofocus) modes
+ Advanced OVF; optical viewfinder offers exposure info overlay via Digital Trans Panel, 85% coverage
+ 2.8-inch color LCD monitor; approximately 460,000 dots, 100% coverage
+ Excellent ergonomics; rational array of controls, easy to master
+ Rechargeable NP-50 Li-ion battery; averages 190 - 220 shots per charge depending on settings, actual
+ Full manual exposure plus Program, Aperture- and Shutter priority modes and more
+ Uses readily-available SD, SDHC and SDXC memory cards; full support
+ RAW (RAF format) support; also offers JPEG and RAW+JPEG
+ ISO range is 100-12800 (in Auto); control available up to ISO 3200
+ Excellent ergonomics; raised grip area on the body with a thumb rest, add to handling
+ Threaded socket on shutter button; allows for threaded cable releases, soft shutter buttons
+ Made in Japan; all of Fujifilm's X-Series cameras are made in Japan
+ Built-in advanced filters; allow a choice of 8 artistic effects

 Cons:

- Battery life could be far better
- Wish this camera would go to 24mm wide angle
- Picky point: the X20 lacks a built-in neutral density filter

 First Impressions:

The X20 came well packaged in a distinctive black box, and from the moment it was opened and taken out, the feel of a solid, precision camera was quite apparent.",5.0,217
0.993,"this small device really turn my family time happier, I bought this device from ebay with less than 100$ and we were able to do all the fun with it, you can play like wii using the air mouse and you can have all the advanced applications and smart phones right on your TV

my TV is Panasonic viera Plasma TV 42"", I am not sure if that would be similar to other LED or LCD or even Plasma TVs but mine dose not support the enough power to operate the MK802IIIS, as it need 2000mAh while the TV sound like <=500mAh, so I had to buy an external USB adapter with 2000mAh or more so i got one with 2.1A = 2100mAh, but actually a USB mobile charger with more than 700mAh could operate the MK802IIIS but you should expect to shutdown any minute if you over load the processor

the problem is the processor is designed to do much more than you could touch in any smart phone or tablet, and for that it need power, so when i connect the USB DC port to me TV and launch the google play to download few apps quickly, while it is downloading and instead of waiting i launch the browser and TICK TUCK it shut down, not restarting but shut down

so read some forums and figure out the power problem, so i used my phone charger which is blackberry with 850mAh it operate the device successfully and play games for hours with my kids and no shutdown happen, but for some reason it still shutdown if you kept many apps opened at the same time, because my child will always click on home instead of back to select the next game, so by selecting home the app does not terminated, but still inactive in the back

so i got the 2100mAh USB adapter and all good, you can hit to reach the maximum processor limit of 1.6 MHz and you feel like flying

using wifi or bluetooth, the speed is super, and the additional Rikomagic application which you can download from the play store on your android phone will allow you to do the punch and zoom same like the smart phone touch screen

one more notice: it is not easy to find a camera device to connect to the MK802IIIS you need to find compatible camera in order to use SKYPE which make my wife life much easy talking to family abroad instead of her samsung mobile,

So Games, Skype, Facebook, Youtube, and Citrix receiver for business, with the right power adapter all the family can enjoy their time infornt of the TV, sound smart TV right?",5.0,0
0.993,"Love this TV and it came so fast and I checked around and amazon's price could not be beat anywhere and with amazon charge 2 years same as cash with free shipping and picture on TV is like being there and I probably will never buy anything other than 1080P and with amazon prime for minimal $75 a year and free movies and if you have ereader all kinds of good reading free to your ereader and most shipping is free also on about anything you order and its so simple ,who would ever have thought that this could all be so easy and save money at same time ,its amazing what you can find on amazon everything from trailer hitches for your vehicles to computers and monitors to virus protection and now TV's ,well as you can guess I've been purchaseing things for about 7 years + and I believe its best deal in America and I do not nor have I ever worked for amazon or been prompted to write this kind of review ,I simply feel compelled to share with those of you that do not know the depth that this company will go to for the consumer .enough said.",5.0,0
0.9929,"WHILE THE ONKYO TX-NR929 THING IS A FANTASTIC, SPECTACULAR CALIBRATION, SOUNDS INCREDIBLE, COMBINATION OF AUDIO (DTS, Dolby and Audyssey DSX), EQ VIBRANT AND EASY TO USE, EASY SYSTEM MEMORY MANAGEMENT, MUSIC OPTIMIZER IMPROVES AUDIO AN aLMOST PERFECT WAY, PANEL ALUMINUM, TWO FANS OF PROTECTION, GREAT POWER TRANSFORMER, POWER A 130 WATT 8 OHM SO LIVE, AND THE PERFECT COMBINATION OF MY SYSTEM PARLATES (Onkyo SKS-HT540 7.1 Channel Home Theater Speaker System ) AND FRONT (Pioneer SP-FS51-LR Floorstanding Loudspeakers (Black, Pair)) SOUND TAKES YOU TO THE MOON, THE IMPROVEMENT AND eQUALIZATION OF VIDEO IS EASY TO HANDLE WITH ALMOST REAL IMAGE PRODUCING THE CLIMBER.",5.0,8
0.9929,"i love this tablet, the shape , everything at all, but the micro sd card port not work ., they refund my money fast , but why not send it to the repair shop to fix  it  and let me know  when this problem is resolved, to buy again , l want this tablet , this will come my third tablet., l owner a velocity micro cruz  and a polaroid , but l want this one for me , just for me , want this , l do not want a mini ipad ., i want this tablet , please help me ,l am like a little kid , with this tablet, be kind and give a hand ,hope is not to much to ask , thanks carlos from miami",5.0,0
0.9929,i got this from my aunt it came with a laptop of hers and she never used it so she gave it to me i currently use it to carry around my 2010 13 inch Macbook pro and a hp 10g2 tablet which i like also but the bag is easily worth the price you will not be disappointed the bag has plenty of pockets to store a ten inch tablet perfectly a 13 or 15 inch laptop 15 inch will be a snug fit but i have done it many times before i fixed my mac i used a lenovo but besides that you get 3 pen holders a stretchy pouch  one zipper pouch perfect for any size charger a open pouch behind the other pouches can be used to carry a notebook tablet small 2in1 or anything about that size the quality is superb i carry this 5 days a week and it has not gave up yet i take it out to shop 3 days a week and it always seems to survive no matter how much i throw it around there is padding on the bottom of the bag i use a backpack when i go on trips for school because it is easier to keep track of and i do not have to worry about losing my favorite laptop bag i might purchase the backpack version it looks tempting  but it seems great since i go on lots of trips for school btw i am a sophomore in high school,5.0,0
0.9929,"Pros:

Very nice lens bag included
Center is sharp even at F/4
Love that high quality L Lens build
Lens hood included and easy to install
Great contrast, beautiful rich color images
Super quiet and super fast USM auto focus
Great landscape lens super sharp at F/8 and 17mm
Good walk around lens for cropped sensor camera, ultra wide lens when used on a full frame sensor camera.",5.0,33
0.9928,First off I couldn't decide between this bag or a bigger ogio bandit but there was two main selling points for me price and the USB charger outside the bag and I'll tell you it's a very good size bag not the biggest but at first I thought it be small but it is capable of holding pretty much everything one would need in a tech bag or at least the Essentials here's my pros and cons pros it's a beautiful nice classy looking bag waterproof and very nicely made cons there not enough pockets for everything I would recommend buying a grid it or something for your items the USB charger port kept coming out of place simple fix was super glue it's not a huge bag but will do the job I would order another one and love mine,5.0,0
0.9927,"The worst I can think of are one or two minor annoyances that apply to pretty much all players (except those who lack the options entirely.)  Anyway, on to the pros and cons:

Pros:
-Light weight (the choice of plastic instead of metal casing was a good choice)
-Durable (the plastic may feel cheap to some, but, it's tough and this player can survive drops)
-Long lasting (good battery)
-Plays more formats (especially FLAC support is rare)
Supports both UMS and MTP modes (for those people with DRM infested WMAs)
-Has improved quality with firmware upgrades [...]
-Great quality output -- both noise level and quality level
-Looks pretty good (my previous El-Cheapo brand DAP looked like a toy boat for a kid to play with in the water -- this player looks as stylish as any iPod)
-Nice color screen with lots of detail (you can set wallpapers and watch little videos, so this is a definite pro)
-Very small (easily fits in a pocket)

Cons:
-Only comes in 1GB and 2GB models while flash players have managed to get up to 4GB and a rare 8GB these days
EDIT:  As an update, they have a 4GB model now.",5.0,0
0.9926,"EXCELLENT PRODUCT, IS MONSTERCABLE EXCELLENT
GOOD BUSINESS AND QUALITY
JOSE PARDO
MIAMI .FLORIDA
EXCELLENT EXCELLENT EXCELLENT
EXCELLENT EXCELLENT EXCELLENT
EXCELLENT EXCELLENT EXCELLENT",5.0,0
0.9926,"Tyler Portable Sport Stereo MP3/CD Boombox Player TAU104-BK with USB Charging Port for Phones and Tablets, USB MP3 Input, FM Radio | Black |
by Tyler

very happy to have purchase one of this...very great stereo and its multi-functional...i can play music with it  in many way..its lightweight..very ideal for outdoor camping...the design i like as well..it produces great quality sounds...i love that i can use with battery or use electricity to use this.the functionality is easy too..i am happy and satisfied with its quality and overall features..i recommend this product to you

I received this product from the seller for free or at a discounted price for the purpose of a fair and honest review for future sellers.",5.0,0
0.9925,"*Technically this is still not the iPod Video, this is still an iPod with video playback; rumors are still buzzing about a Widescreen iPod, but still no official word*

NEW:

-Longer battery life

-Games

-iTunes 7 has movies

-Search feature

-Larger capacity

-Brighter screen

GOOD:

-Great GB/$$ ratio

-Great build

-Bright screen

-Battery life on video is double what it was before

-Great interface

-Innovative search

-Games are pretty fun

-Excellent design

-Minimal buttons

-Oodles of potential accessories

BAD:

-Still scratches easily

-Prone to fingerprints

-Sometimes a little sluggish (not as much as before)

-Battery isn't removable

-Still no FM tuner, line-in, or voice record

-Expensive accessories (not many in box)

-Cheap earbuds

BOTTOM LINE: If you are too hardcore for the 30GB version, than this is definately your cup of tea.",5.0,316
0.9925,"I love my table top folding mini studio,makes me feel like a pro on taking photo's!!its really amazing how this mini foldable studio works!!and i love it coz you can just fold it when your done and the LED lighting makes the picture more vibrant...so easy to set up and fold..how i wish i can find something bigger that i can fit in to do modelling haha..and i love the black and white background that its included good for dark and light items to take photo..would definitely recommend this amazing mini studio to my friends",5.0,0
0.9925,"(I bought 2 pair) so I could keep one  pair at work to help cut down on the amount of wear on the cords getting tangled & wear and tear,  I am very pleased with them for the money, However  if you are wanting top grade stuff you will need to dig deeper into your wallet to get the next level of earbuds, but at this price grab then and go, I found the sound to have good balance of bass mid-vocal and high end frequency, I am using these with my Creative ZEN, and the combination is working very well for me, you get a better appreciation for Music when the reference is better - I prefer 320kbps & nothing less than 192kbps also the volume you get with these as compared to the ones shipped with your player these will be a big improvement, for some the brand name of Sennheiser my not ring a bell but it's a well trusted name in the headphone industry from way back, and yes I have always liked Sennheiser, And I have owned a pair of there open air headphones in the past, so to try the Sennheiser CX300's at a good price was not a big stretch for me , I believe the CX300's are the first in-ear design from Sennheiser and they may not be their best model!",4.0,0
0.9923,"Here are my observations:

Pros -
+ Size; this is a very small camera but controls remain easy to use
+ Features; this has a lot of advanced features that are easy to use (SteadyShot, Face Detection, Smile Shutter, Panorama, and Video), and even more buried in the menus (see ""Cons"" below"")
+ Picture Quality; quite good in just about every shooting situation
+ Memory Card; uses standard SD cards (I tested it with a 16g Class 10)
+ Value; a fairly inexpensive but feature rich camera

Cons -
- Menus; some of the best effects (Color Pop, etc) are buried deep in the menu system of the camera and can take a awhile to bring up
- Battery; charging is done in camera (battery is removable) and does not include an external charger

Overall, this is a great starter camera that is fairly easy to use and takes decent quality pictures.",4.0,0
0.9923,"All I can say this is the ""BEST!"" One thing bad is make sure you have all your modle numbers before starting, after that its like drinking water, customer service (tech dept) is ""OUTSTANDING"" tell me what remote helps you fix your errors in your hand (like haveing tech right in your hands) its smater than you or maybe me but, I love this remote and I have now also bought the lOGITECH HARMONY 1000 ADVANCED UNIVERSAL (TOUCH SCREEN) it's also the ""BEST OF THE BEST"" one thing with this one make sure you buy the extender.",5.0,0
0.9923,"$100.00 scope Id say money well spent , I started to look for the horse head nebula but my fingers hurt and the cold won out, so now the wait for warmer weather stairing me down like it does most folks , as I said before I have many scopes , many great scopes, this one I just had to have , did I really need it , probably not , want won out , besides it looks good on my wall with all my other smaller group of scopes, so all in all I think its worth the buy, as with all scopes ,its a must to have good lenses, , could one do better with a different scope , sure you could, and it will cost ya Im sure , I can say read between the reviews and take the plunge, I don't think youll be disappointed at all, I don't receive anything for my reviews just peace of mine knowing I told the truth and give ya my best with my purchase, have fun",5.0,31
0.9923,"I did an extensive research before buying this one....and glad that I did....the models below this one do not announce the street name but this one does and I like that....to borrow a line...it is so easy to use even a caveman can do it.....I also bought the friction weighted mount and glad that I did....We have a 2004 Ford explorer and the weighted friction mount fits and works perfect......you can very easily disconnect the GPS from the friction base mount and carry it with you but I throw my boonie hat over the GPS when we park and you can't tell its even there....a suction cup on the windshield would be a dead give-a-way to a thief....who would know, yes their GPS is in the glove box or under the seat....amazon did a great job too...We love this Garmin c340 unit and we recommend it....UPDATE UPDATE....Sept 29....We just got back from a two week vacation...drove thru several states and cities....it was the first time to use the GPS on vacation and all I can say is ""WOW"" !!....And to borrow another popular saying...we'll never leave home again without it....",5.0,5
0.9922,"it was awesome speaker, so powerful, portable Bluetooth, dual stereo, Ax400, Alpatronix brand, so happy with that new product , amaze with their friendly staff of their customer service, they will be available anytime customer needs help or have Q , they are so helpful, for sure I will continue giving them business also will recommend to all of my family and friends to shop with Alpatronix brand, because I was highly satisfy with that new product i will give them high rate as 5, I LOVE IT",5.0,0
0.992,This is the best messenger bag that I have ever known in my entire life and I have owned a lot of messenger bags I love everything about this bag I love the color of this bag I love the leather on this bag I love the strap on this bag I love the zipper that protect everything what you put it in it I love all of the different compartments I left the quality of the interior I love this bag it is absolutely incredible and I would definitely recommend this back to anybody who even looking at it if you are even looking at this bag right now you need to purchase it.,5.0,0
0.9919,"I use a 5d Mark II - with this card my FPS seemed a little faster , and the picture's came out perfect
i took a 30 , 15 , and 5 sec shoots using Pixel Flash 16gb card , all the shoots came out the way i expected but they got there much faster
Benchmark Test
with Crystal Disk Mark i ran the  512K read was 32.04 MB/a sec , write is 4.628 MB/a sec , i took another name brand 16gb CF card and did the same test , read 19.58 MB/ a sec , write 1.064 MB/a sec at 512k ,  that is a big difference , Pixel Flash won hands down , when doing photography ever sec counts
My Thought's
The card preforms great , i can't complain , the speed is better than the popular brand's , you can't beat it , it is absolutely superb , again im amazed , Pixel Flash has set new and greater heights  other companies should learn from them(Pixel Flash)and there  achievement's , as a photographer i want the best , it is absolutely necessary for my work , i have yet to find anything wrong with Pixel Flash
Wrap Up!",5.0,3
0.9919,"Raw Data (Directly from Nvidia's Site):
GTX 770 GPU Engine Specs:
  1536CUDA Cores
  1046Base Clock (MHz)
  1085Boost Clock (MHz)
  134Texture Fill Rate (billion/sec)
GTX 770 Memory Specs:
  7.0 GbpsMemory Clock
  2048 MBStandard Memory Config
  GDDR5Memory Interface
  256-bitMemory Interface Width
  224.3Memory Bandwidth (GB/sec)
GTX 770 Support:
  4.3 OpenGL
  PCI Express 3.0 Bus Support
  Yes Certified for Windows 7, Windows 8, Windows Vista, or Windows XP
  GPU Boost 2.0, 3D Vision, CUDA, DirectX 11, PhysX, TXAA,
AdaptiveV-Sync, FXAA, 3D Vision Surround, SLI-Ready, SHIELD-ReadySupported Technologies
  Yes 3D Vision Ready
  Yes 3D Gaming
  Yes Blu Ray 3D
  Yes 3D Vision Live (Photos and Videos)
  Yes NVIDIA PhysX(tm) Technology
  11Microsoft DirectX 11.1 API
Display Support:
  40962160 Maximum Digital Resolution1
  20481536 Maximum VGA Resolution
  One Dual Link DVI-I, One Dual Link DVI-D, One HDMI, One DisplayPortStandard Display Connectors
  4 displays Multi Monitor
  Yes HDCP
  Yes HDMI
  InternalAudio Input for HDMI
GTX 770 Graphics Card Dimensions (Reference model):
  4.376 inches Height
  10.5 inches Length
  Dual-slot Width
Thermal and Power Specs:
  98C Maximum GPU Temperature (in C)
  230W Graphics Card Power (W)
  600W Minimum Recommended System Power (W)
  One 8-pin and one 6-pinSupplementary Power Connectors

*1 - 40962160 resolution supported through a single HDMI connector.",5.0,71
0.9918,"admin@(none):/tmp/home/root# iptables -L -n
Chain INPUT (policy ACCEPT)
target  prot opt source  destination
ACCEPT  all  --  0.0.0.0/0  0.0.0.0/0
ACCEPT  udp  --  0.0.0.0/0  0.0.0.0/0  udp dpt:1194
ACCEPT  all  --  0.0.0.0/0  0.0.0.0/0  state RELATED,ESTABLISHED
DROP  all  --  0.0.0.0/0  0.0.0.0/0  state INVALID
ACCEPT  all  --  0.0.0.0/0  0.0.0.0/0  state NEW
ACCEPT  all  --  0.0.0.0/0  0.0.0.0/0  state NEW
ACCEPT  udp  --  0.0.0.0/0  0.0.0.0/0  udp spt:67 dpt:68
ACCEPT  tcp  --  0.0.0.0/0  192.168.1.1  ctstate DNAT tcp dpt:8443
ACCEPT  icmp --  0.0.0.0/0  0.0.0.0/0
DROP  all  --  0.0.0.0/0  0.0.0.0/0

Chain FORWARD (policy ACCEPT)
target  prot opt source  destination
ACCEPT  all  --  0.0.0.0/0  0.0.0.0/0
ACCEPT  all  --  0.0.0.0/0  0.0.0.0/0  state RELATED,ESTABLISHED
DROP  all  --  0.0.0.0/0  0.0.0.0/0
DROP  all  --  0.0.0.0/0  0.0.0.0/0  state INVALID
ACCEPT  all  --  0.0.0.0/0  0.0.0.0/0
ACCEPT  all  --  0.0.0.0/0  0.0.0.0/0  ctstate DNAT

Chain OUTPUT (policy ACCEPT)
target  prot opt source  destination

Chain FUPNP (0 references)
target  prot opt source  destination

Chain PControls (0 references)
target  prot opt source  destination
ACCEPT  all  --  0.0.0.0/0  0.0.0.0/0",1.0,3
0.9917,this spray is amazing in what it can do to our workout stuff....it definatly has cleaned our yoga mats so well it is awesome....we had no idea how dirty our mats were until we applied this spray.....so awesome.....and the fresh smells of the citrus cleaner and the lavendar is not only a fresh good smell but is relaxing as well....this spray has also worked great on our fitness bands as well for cleaning....such a great cleaner in a small bottle...i received this product at a reduced price in exchange for my honest and unbiased opinion....thanks so much for making our relaxation and exercise time cleaner and fresh...mom and family approved,5.0,0
0.9916,"with the 3 front speakers and sub playing, it sounds better than any pc speaker setup i have ever heard, even some very pricey ones like the logitech 5500, and creative gigaworks (5.1)i would have liked a little more sound from the tweeters, but most amps can add treble to suit your liking....i have tried alot of music at various levels, and for the price the system is VERY good....my aperion 6 series speakers sounds way better than these onkyos, but then the aperions cost me $3500, so its not fair to compare to those, for the price i think they are great, i tried the klipsh 300HD system as well they cost around 330$ and sounded marginally better with some music, but they didn't sound 140$ worth better, unless you want smaller speakers

movies sounds pretty good too, the sub is able to handle explosions and such very nice, and the center offers clear speech....again no match for my aperion setup but very good for 190$

at 300+$ i would only have given it 3 stars due to lacking tweeters in the surround speakers, but i give it 4 stars because of the price and is worth every penny.",4.0,3
0.9916,"Excellent, Excellent, Excellent, Excellent, Excellent, Excellent, Excellent, Excellent, Excellent, Excellent, Excellent, Excelle.",5.0,0
0.9915,I have to say i am impressed with super fast shipping I orderd two boxes tuesday 6 am and received them wedsday at 1 pm awesome as for the Q POWER 15 INCH BOXES they look pretty decent not very heavy but thats ok I don't need the extra weight any way in my van the only thing i notice about these boxes is that they are not sealed around the front of the baffle for some reason but thats ok because I AM GOING TO BEEF THEM UP A LITTLE MORE BY ADDING FIBER GLASS WEAVE AND FIBER GLASS REISINE to the whole inside of the box thats just something I  do to all of my prefab boxes to give them extra strength other than that they are pretty decent boxes for the price the only reason I gave it 4 stars is because it was not sealed around the baffle oh yeah make sure you pre drill holes befor loading them with subs to keep from sliting the wood its better to safe than sorry I hope the info helps some one,4.0,0
0.9914,No I took a chance on this because other than throwing up my fit bit for my husband and buying a brand new one for $150 was my only other option I thought for a little more than $10 I can give this a shot and Im so happy I did I don't know what other reviews are saying about it not fitting it fits the fit bit HR perfectly it snapped right in granite it doesnt come with any instructions which I thought was gonna be a problem because I don't know how to figure stuff out but it was so easy to do I was able to just pop the screws off snap at in PUP the screens back on it looks like a brand new fit bit I am so happy with this just an awesome awesome thing to be able to find save myself over $100.,5.0,2
0.9914,"I was not expecting the headphones to sound as good as they did in comparison to some of the other headphones I have in my collection but these were much better than expected - not only good looks but good sound and comfort

I  listen to music using Cowon players - J3,S9,Iaudio9, Iaudio10, D20, X7
I  normally listen to music using the jet effect option BBE Headphone 3 or a minor custom variation of this
The genre of music is typically blues or blues rock

The other headphones in my collection I compared directly to the revo as a comparison for mobile on the move use are the Sony MDR 1R,  MDR 10R ,  MDR 10Rc , DR 701ip, Sennheiser HD25 II, Momentum, Harman Hardon Cl, Yamaha HPH 200, Philips M1, L1, Citiscape uptown

The result - my personal preference taking into account sound, comfort, price and enjoyment after many hours of listening to music walking or commuting was that this was in my view the revo was only slightly behind the momentum and yamaha and on par with the Harman Kardon for the type of music I listen to in terms of enjoyment, comfort and frequency of use

The pros are the style, build quality , comfort
The cons - The protective dust bag is about as useful as a paper bag for any form of protection

The only thing I did find is that the bass, while well controlled, was sometimes was a bit strong and not as balanced as it could be.",4.0,2
0.9912,"I will add to my review later but I want to get this on the net ASAP TO POTENTIALLY help others
The camera is fantastic and the technology advantage over near competitors is tremendous
This has pan tilt and magic zoom super clear bright excellent audio
Set up can be simple or complicated and this I will update BUT if you read the instructions it is easy
One point of confusion is the initial setup they recommend wired BUT I THOught that meant this is how to set it up though I will be using it with wifi
If that will be your use follow wifi set up
Finally there are 3 apps :  BLUE CLOUD LOGO in apple App Store; Foscam.com us technologies
Free cloud viewing and LOW cost subscriptions
And the camera tools software you download and log into your camera to make settings /alarms / recoding schedule: you can record directly to the 128 GB SD card, and 10 hours a day at the highest resolution should give you about 10 days of continuous 10 hour videos
Lastly the P2P technology in the camera is a significant advantage because this MAC address in the camera is what allows it to be viewable locally in your home and globally on the Internet WITHOUT complicated creation of a local and internet IP address and port forwarding
Do not confuse this issue there is a ton of setup in the 83 page manual you don't need if you just use the phone app the free cloud and the tool software to configure settings
If you wish to use their cloud storage plans they are the lowest starting at 4.99 a month
Ps the viewing angle is 110 degrees and sharp edge no fisheye!",5.0,45
0.9912,"So let's break this down into a much easier to digest Pro/Con List:

Pros:
-100% screen size match for Nikon D5100 camera models
-Super clear & easy to read instructions
-Provided fresh cleaning cloth, instead of making me get mine out of my bag :D
-Ultra clear (It looks like there isn't one on there, I thought I peeled it off at first, but no it's there!)
-Suggested I get a cuppa & muffin, I agree

Cons:
-Super thin, this is only going to protect from light wear & scratches, but you should take better care of your camera if you get more than that honestly :P
-Glossy finish, would be nice to offer glossy OR matte finish for buyers
-Reflective, but not any more or less reflective than my LCD was to begin with

Had to really think on the cons, these arn't cons to me, but things I can see people complaining about.",5.0,8
0.9912,"pros:
- excellent resolution - best of the ultra-compact four megapixel class i've looked at
- 3x optical zoom lens
- good metering and good tonal balance - maintains shadow detail
- good natural light white balance, strong and balanced colours
- features ""cerabrite,"" a metal/ceramic mix that is more smudge proof than other materials
- allows control over cameras internal processing algorithms - saturation, tone, sharpness
- low noise at ISO 50 (keep in mind that ISO 50 for this camera is actually ISO 100 for everyone else; likewise, ISO 100 is in reality closer to ISO 200, etc)
- the LCD monitor (1.5"") is bright and has an anti-reflective coating - gives good live preview and review even in well lit situations
- shooting priority play mode (a half-press of the shutter release always returns to shooting)
- fast shot-to-shot times
- fairly good startup time, especially for an extending lens camera
- voice annotation feature
- invervalometer (time lapse capability)
- AF assist lamp works well
- USB connectivity
- good battery life, although i would recommend carrying a spare since canon's batteries are proprietary
- ultracompact: 3.4 x 2.2 x 1.1 in, weighing only 7.8oz
cons:
- average macro performance
- nine-point AiAF not available in non-auto exposure modes
- average flash performance
- you'll need to remove from tripod to open the battery compartment
- AF Assist lamp doesn't have enough power at telephoto zoom
- very small mode dial
- moderately underexposed flash shots
- very few manual controls - this is okay if all you want is a point and shoot
- RAW format not supported
- the supplied 32MB CF card is inadequate - be prepared to shell out a few more bucks for at least a 256MB card
- proprietary battery - again, a few more bucks for a spare
hope this helps you in your purchase.",5.0,45
0.9912,"Here are the cooling fans I purchased on 2012.01.08 (January 08, 2012):

Thermaltake Mobile Fan 12 External USB Cooling Fan 12CM AF0007
Thermaltake ISGC Fan 12 Innovative Silent Fan with Advanced Technology, 12CM with Hydro Dynamic Bearing - AF0018
Antec 140mm Cooling Fan True Quiet 140 1 of: Antec 140mm Cooling Fan True Quiet 140
Antec 120mm Cooling Fan True Quiet 120 1 of: Antec 120mm Cooling Fan True Quiet 120
Cooler Master R4 Series Silent 140mm LED Case Fan R4-L4S-10AB-GP (Blue) 1 of: Cooler Master R4 Series Silent 140mm LED Case Fan R4-L4S-10AB-GP (Blue)

As those of you who have owned these will probably recognize, these were purchased with silence as the primary consideration, as I had never experienced cooling fans with such low noise levels, and I was unfamiliar with what the CFM numbers really meant with respect to the actual cooling performance, as well as the good old hand-in-front-of-the-fan subjective test of cooling power.",5.0,0
0.9911,"these barely came back ,I was hoping I could find the black Syd6 for 170 but they went out of stock every where I had bought the Black version Syd 5 ipod dock and this is a high Quality Beast sound is crisp and clear,bass is pretty good ,for it's size I do love music and this gets an 8 1/2 ,not anything wrong with sound or Quality,Just Big 8' high 8"" wide and 22 inches long I hhave the mat on top suspending my 32 thin bezel monitor,because the Piano finish is too nice,time and effort went into this for the price it is decent,Because coming from Bose products this Kaqnto is hard to say .about 5 X's better,so take some time to hear it if you can and you will be amazed how such Beauty can sound so good,,I have it linked thru a Asus Xonar 5.1 Dac and my Xbox sound is amazing and with a 10 inch JBL sub running it is Movie theater Quality,so don't pass it up You won't be disappointed.",5.0,0
0.9911,Product great quality...thanks love it love it love it love it love it love it love it yesss yes yes,5.0,0
0.9911,"LOVE IT
LOVE IT
LOVE IT
LOVE IT
LOVE IT
LOL
Fits my 13"" MBP perfectly, and I absolutely love it.",5.0,2
0.991,"Connectors Included on this PSU:

* 1 x Main connector (20+4Pin) (I had no problems with my 20 pin MOBO)
* 1 x 12V (4+4Pin EPS) (Has 2, but only .25"" apart, must be why it says 4+4, I only needed one)
* 6 x Peripheral  (nice but each cord had 3 close together so you may need an extender for the middle
  one or you can get a SATA adaptor for them to use on newer peripherals)
* 2 x SATA (Both on one cord, 3"" apart, probably would need an extender cable to use 2nd one)
* 2 x Floppy (Who needs 2 floppies?!)
* 1 x PCI-E 6pin (Nice to have in case I upgrade my video card)
* Fan-2 x 80mm fans, 2400 RPM  10% Intelligent fans automatically adjusts fan speed
* Dedicated dual +12V rails
* Selectable115 / 230V AC input voltage for different country
* ATX12Vv2.2/EPS12V Compatible and universal input (full range) capability
* Intelligent Black Cable Sleeving- To optimize air flow (I don't know if it has optimized air flow but
  it looks really cool.)
* ATX Logic on-off additional power rocker switch

The black PSU was much cooler looking than I expected, it has nice touches such as goldish metal guards on the fans, and black mesh sleeving on all the cables.",4.0,3
0.991,"even when i play games with all the programs running, this thing runs really smooth, older games ofcourse like C&C Red Alert 3 or Need for speed undercover ( the NFS looks less impressive on this one than on my XPS 14 of course, mainly because of the video card, but nothing that prevents me from occasional playing, a little compromise that i was willing to take to get this awesome look!)
The Solid State Drive is really impressive, though the once 15 seconds is now around 30 because of all the programs installed (i am blaming steam, since booting was much faster before its installation)
So the looks is awesome, the performance is really great for everyday life even with a relatively older core 2 duo processor, the LCD display is really impressive as well as the really quick SSD..if u r looking to spend around a $1000 ( even less if you check the Dell outlet website, u can get a refurb for around $800) for an everyday laptop that looks really different & impressive with almost no compromises on performance then this laptop is for u..",4.0,2
